back_office,channel,client_id,counter_type,date,inaccurate_time,no_wait_visit,office_id,office_name,program_id,service_count,status,welcome_time,latest_time,service_creation_duration_outlie,waiting_duration_outlier,prep_duration_outlier,serve_duration_outlier,hold_duration_outlier,serve_duration_per_service,serve_duration_per_visit,prep_duration_per_service,prep_duration_per_visit,waiting_duration_per_service,waiting_duration_per_visit,hold_duration_per_service,hold_duration_per_visit,visits_count,services_count,transactions_count,DateEntered,service_creation_duration_per_vi
Back Office,back-office,4899986,Counter,26OCT2020:00:00:00.000,No,Yes,95,Vancouver,Back Office - 021,1,Finished,26OCT2020:09:09:12.000,26OCT2020:09:16:08.000,No,No,No,No,No,0.0047529629,0.0047529629,,,,,,,1,1,1,05MAR2021:14:30:41.793,0.0000613426
Front Office,in-person,3452490,Counter,06DEC2019:00:00:00.000,Yes,No,40,Kamloops,ICBC - 010,1,Inaccurate Time,06DEC2019:15:47:16.000,06DEC2019:16:13:55.000,No,No,No,No,No,,,,,,,,,1,1,1,05MAR2021:14:30:03.650,0.0000793518
Front Office,in-person,3657319,Counter,06FEB2020:00:00:00.000,No,No,65,Penticton,ICBC - 008,1,Finished,06FEB2020:13:01:13.000,06FEB2020:13:31:23.000,No,No,No,No,No,0.0061145951,0.0061145951,0.0000814468,0.0000814468,0.0145644099,0.0145644099,,,1,1,1,05MAR2021:14:30:08.840,0.0001894676
Front Office,in-person,2728017,,04JUL2019:00:00:00.000,No,Yes,83,Sparwood,Redirects - 006,1,Finished,04JUL2019:13:54:23.000,04JUL2019:13:54:59.000,No,No,No,No,No,0.0002699769,0.0002699769,,,,,,,1,1,1,05MAR2021:14:29:48.197,0.0001501736
Front Office,in-person,8461119,Counter,29NOV2021:00:00:00.000,No,No,14,Chilliwack,ICBC - 002,1,Finished,29NOV2021:13:42:34.000,29NOV2021:13:51:12.000,No,No,No,No,No,0.0054470603,0.0054470603,0.000012963,0.000012963,0.0005311574,0.0005311574,,,1,1,1,30NOV2021:02:00:12.643,1.42361E-6
Back Office,back-office,9754816,Counter,18MAY2022:00:00:00.000,No,Yes,48,Masset,SDPR - POC - 001,1,Finished,18MAY2022:11:16:47.000,18MAY2022:11:32:51.000,No,No,No,No,No,0.0110635413,0.0110635413,,,,,,,1,1,1,19MAY2022:04:30:17.197,0.0000899768
Front Office,in-person,4289155,Counter,10JUL2020:00:00:00.000,No,Yes,36,Grand Forks,PTAX - 005,1,Finished,10JUL2020:11:13:19.000,10JUL2020:11:19:00.000,No,No,No,No,No,0.0038777662,0.0038777662,,,,,,,1,1,1,05MAR2021:14:30:24.747,0.0000685764
Front Office,in-person,258483,,22OCT2018:00:00:00.000,No,No,16,Courtenay,ICBC - 003,1,Finished,22OCT2018:15:20:24.000,22OCT2018:15:32:09.000,No,No,No,No,No,0.004421412,0.004421412,0.000443125,0.000443125,0.0019179977,0.0019179977,0,0,1,1,1,05MAR2021:14:29:24.837,0.0013735648
Front Office,in-person,6576303,Counter,02JUN2021:00:00:00.000,No,Yes,92,Vanderhoof,PTAX - 005,1,Finished,02JUN2021:13:13:18.000,02JUN2021:13:16:48.000,No,No,No,No,No,0.0023366667,0.0023366667,,,,,,,1,1,1,03JUN2021:02:00:12.890,0.0000971412
Front Office,in-person,8017284,Counter,21SEP2021:00:00:00.000,No,No,68,Prince George,ICBC - 003,1,Finished,21SEP2021:12:01:11.000,21SEP2021:15:42:40.000,No,No,No,No,No,0.0075016087,0.0075016087,0.0004906366,0.0004906366,0.0355520137,0.0355520137,0.1100780591,0.1100780591,1,1,2,22SEP2021:02:00:12.347,0.0001790509
Front Office,in-person,4904629,Counter,26OCT2020:00:00:00.000,No,Yes,42,Kelowna,ID Verification - 002,1,Finished,26OCT2020:13:08:40.000,26OCT2020:13:14:29.000,No,No,No,No,No,0.0037002431,0.0037002431,,,,,,,1,1,1,05MAR2021:14:30:42.027,0.0003368056
Front Office,in-person,7853529,Counter,14SEP2021:00:00:00.000,No,Yes,69,Prince Rupert,ID Verification - 010,1,Finished,14SEP2021:16:37:15.000,14SEP2021:16:37:39.000,No,No,No,No,No,0.0002726273,0.0002726273,,,,,,,1,1,1,15SEP2021:02:00:18.927,5.5208334E-6
Back Office,back-office,9009280,Counter,20JAN2022:00:00:00.000,Yes,No,92,Vanderhoof,Back Office - 005,1,Inaccurate Time,20JAN2022:14:39:56.000,20JAN2022:16:06:20.000,No,No,No,No,No,,,,,,,0.0154779861,0.0154779861,1,1,1,21JAN2022:09:12:44.320,0.00004
Front Office,in-person,5914482,Counter,15MAR2021:00:00:00.000,No,Yes,23,Dawson Creek,SDPR - POC - 001,1,Finished,15MAR2021:14:37:14.000,15MAR2021:14:40:50.000,No,No,No,No,No,0.00244,0.00244,,,,,,,1,1,1,16MAR2021:02:00:13.487,0.0000594097
Front Office,in-person,2976865,,09AUG2019:00:00:00.000,No,Yes,85,Salmon Arm,Other - 003,2,Finished,09AUG2019:10:58:23.000,09AUG2019:11:05:00.000,No,No,No,No,No,0.0000911111,0.0077508567,,0.0000164815,,0.0014857061,,,1,1,1,05MAR2021:14:29:51.760,0.0001650347
Back Office,back-office,7443153,Counter,27AUG2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,27AUG2021:10:41:32.000,27AUG2021:10:42:01.000,No,No,No,No,No,0.0002993287,0.0002993287,,,,,,,1,1,1,28AUG2021:02:00:12.730,0.0000401157
Front Office,in-person,3577871,Counter,17JAN2020:00:00:00.000,No,Yes,25,Duncan,MSP - 006,2,Finished,17JAN2020:08:40:40.000,17JAN2020:08:40:48.000,No,No,No,No,No,0.0000896412,0.0017657407,,,,,,,1,1,1,05MAR2021:14:30:07.200,0.0000864931
Back Office,back-office,8836885,Counter,29DEC2021:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,29DEC2021:11:13:28.000,29DEC2021:11:14:36.000,No,No,No,No,No,0.0007579861,0.0007579861,,,,,,,1,1,1,30DEC2021:02:00:12.940,0.0000208449
Front Office,in-person,7697422,Counter,09SEP2021:00:00:00.000,No,Yes,14,Chilliwack,ID Verification - 010,1,Finished,09SEP2021:14:32:48.000,09SEP2021:14:33:22.000,No,No,No,No,No,0.0003916667,0.0003916667,,,,,,,1,1,1,10SEP2021:02:00:13.943,2.1064807E-6
Back Office,back-office,6748658,Counter,20JUN2021:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,20JUN2021:15:49:47.000,20JUN2021:16:00:06.000,No,No,No,No,No,0.0069427663,0.0069427663,,,,,0.0001836227,0.0001836227,1,1,1,21JUN2021:02:00:16.797,0.0000407407
Front Office,in-person,4047970,Counter,28MAY2020:00:00:00.000,No,Yes,75,Quesnel,ICBC - 011,1,Finished,28MAY2020:14:09:45.000,28MAY2020:14:28:00.000,Yes,No,No,No,No,0.0032131367,0.0032131367,,,,,,,1,1,1,05MAR2021:14:30:18.573,0.0094598494
Front Office,in-person,7528276,Counter,01SEP2021:00:00:00.000,No,Yes,35,Golden,F&W - 004,1,Finished,01SEP2021:12:34:12.000,01SEP2021:12:38:42.000,No,No,No,No,No,0.0031226273,0.0031226273,,,,,,,1,1,1,02SEP2021:02:00:13.133,4.1319458E-6
Front Office,in-person,9177051,Counter,16FEB2022:00:00:00.000,No,Yes,80,Revelstoke,ICBC - 009,1,Finished,16FEB2022:10:14:15.000,16FEB2022:10:35:39.000,No,No,No,No,No,0.0148214931,0.0148214931,,,,,,,1,1,1,17FEB2022:02:00:12.947,0.0000434722
Back Office,back-office,5082463,Counter,24NOV2020:00:00:00.000,No,Yes,111,Victoria,ID Verification - 010,1,Finished,24NOV2020:08:26:36.000,24NOV2020:08:28:30.000,No,No,No,No,No,0.0012901389,0.0012901389,,,,,,,1,1,1,05MAR2021:14:30:47.137,0.0000297801
Back Office,back-office,5551846,Counter,29JAN2021:00:00:00.000,No,Yes,112,Send Video2,Back Office - 021,1,Finished,29JAN2021:08:32:45.000,29JAN2021:08:38:17.000,No,No,No,No,No,0.0037418171,0.0037418171,,,,,,,1,1,1,05MAR2021:14:31:28.397,0.0000918171
Back Office,back-office,5023565,Counter,16NOV2020:00:00:00.000,No,Yes,95,Vancouver,Back Office - 021,1,Finished,16NOV2020:09:51:06.000,16NOV2020:09:52:24.000,No,No,No,No,No,0.0008723958,0.0008723958,,,,,,,1,1,1,17MAR2021:13:32:39.800,0.0000284259
Back Office,back-office,5871538,Counter,09MAR2021:00:00:00.000,No,Yes,113,Send Video3,Other - 041,1,Finished,09MAR2021:14:18:50.000,09MAR2021:14:25:15.000,No,No,No,No,No,0.0044322452,0.0044322452,,,,,,,1,1,1,10MAR2021:02:00:14.610,0.0000264931
Back Office,back-office,6851759,Counter,30JUN2021:00:00:00.000,No,Yes,75,Quesnel,Back Office - 021,1,Finished,30JUN2021:10:38:11.000,30JUN2021:10:38:44.000,No,No,No,No,No,0.000378588,0.000378588,,,,,,,1,1,1,01JUL2021:02:00:16.640,2.2106481E-6
Front Office,in-person,2092638,,08MAY2019:00:00:00.000,No,Yes,97,Williams Lake,ICBC - 013,1,Finished,08MAY2019:12:34:30.000,08MAY2019:12:39:18.000,No,No,No,No,No,0.0032568634,0.0032568634,,,,,,,1,1,1,05MAR2021:14:29:41.370,0.000067963
Front Office,in-person,4845124,Counter,15OCT2020:00:00:00.000,No,Yes,37,Ganges,SDPR - POC - 007,1,Finished,15OCT2020:16:04:04.000,15OCT2020:16:18:48.000,No,No,No,No,No,0.0101552773,0.0101552773,,,,,,,1,1,1,05MAR2021:14:30:40.527,0.0000746296
Front Office,in-person,514758,,27NOV2018:00:00:00.000,No,No,14,Chilliwack,ICBC - 002,1,Finished,27NOV2018:11:22:10.000,27NOV2018:11:28:07.000,No,No,No,No,No,0.0039136345,0.0039136345,1.1574074E-8,1.1574074E-8,0,0,0,0,1,1,1,05MAR2021:14:29:27.260,0.0002185648
Front Office,in-person,3684031,Counter,13FEB2020:00:00:00.000,No,Yes,25,Duncan,PTAX - 005,1,Finished,13FEB2020:13:19:03.000,13FEB2020:13:21:19.000,No,No,No,No,No,0.0013922106,0.0013922106,,,,,,,1,1,1,05MAR2021:14:30:09.590,0.0001759259
Front Office,in-person,4700582,Counter,21SEP2020:00:00:00.000,No,No,17,Cranbrook,F&W - 002,1,Finished,21SEP2020:14:45:30.000,21SEP2020:15:06:00.000,No,No,No,No,No,0.0110185882,0.0110185882,0.0000167477,0.0000167477,0.0029360186,0.0029360186,,,1,1,1,05MAR2021:14:30:36.403,0.0002563426
Back Office,back-office,7218284,Counter,10AUG2021:00:00:00.000,No,Yes,92,Vanderhoof,Back Office - 021,1,Finished,10AUG2021:09:52:21.000,10AUG2021:09:55:25.000,No,No,No,No,No,0.0021168867,0.0021168867,,,,,,,1,1,1,11AUG2021:02:00:14.230,0.0000181713
Front Office,in-person,4781012,Counter,05OCT2020:00:00:00.000,No,Yes,97,Williams Lake,VSTATS - 001,1,Finished,05OCT2020:11:20:32.000,05OCT2020:11:33:40.000,No,No,No,No,No,0.0090411231,0.0090411231,,,,,,,1,1,1,05MAR2021:14:30:38.497,0.0000701157
Front Office,in-person,8001771,Counter,20SEP2021:00:00:00.000,No,Yes,56,Nelson,ICBC - 002,1,Finished,20SEP2021:15:45:42.000,20SEP2021:15:55:19.000,No,No,No,No,No,0.0066535068,0.0066689006,,,,,,,1,1,1,21SEP2021:02:00:12.587,5.6134277E-6
Back Office,back-office,7587591,Counter,05SEP2021:00:00:00.000,No,Yes,14,Chilliwack,ID Verification - 010,1,Finished,05SEP2021:13:56:26.000,05SEP2021:13:57:38.000,No,No,No,No,No,0.0007586922,0.0007586922,,,,,,,1,1,1,06SEP2021:02:00:12.647,0.0000717477
Front Office,phone,3911268,Counter,27APR2020:00:00:00.000,No,Yes,43,Kitimat,SDPR - POC - 001,1,Finished,27APR2020:13:13:53.000,27APR2020:13:18:58.000,No,No,No,No,No,0.0031171297,0.0031171297,,,,,,,1,1,1,05MAR2021:14:30:15.213,0.0004093171
Front Office,in-person,9299898,Counter,08MAR2022:00:00:00.000,No,Yes,42,Kelowna,VSTATS - 003,1,Finished,08MAR2022:09:05:24.000,08MAR2022:09:10:06.000,No,No,No,No,No,0.0028348495,0.0028348495,,,,,,,1,1,1,09MAR2022:02:00:12.523,0.000421956
Back Office,back-office,4575793,Counter,01SEP2020:00:00:00.000,No,Yes,66,Port Alberni,Back Office - 004,1,Finished,01SEP2020:09:31:48.000,01SEP2020:09:34:39.000,No,No,No,No,No,0.0019757291,0.0019757291,,,,,,,1,1,1,05MAR2021:14:30:32.400,5.787037E-6
Back Office,back-office,4349352,Counter,21JUL2020:00:00:00.000,No,Yes,86,Smithers,Back Office - 002,1,Finished,21JUL2020:16:13:15.000,21JUL2020:16:17:52.000,No,No,No,No,No,0.0031785532,0.0031785532,,,,,,,1,1,1,05MAR2021:14:30:26.323,0.0000228819
Front Office,in-person,6305201,Counter,03MAY2021:00:00:00.000,No,Yes,1,Hazelton,SDPR - POC - 004,1,Finished,03MAY2021:15:13:28.000,03MAY2021:15:16:53.000,No,No,No,No,No,0.0023184374,0.0023184374,,,,,,,1,1,1,04MAY2021:02:00:12.803,0.0000506019
Front Office,in-person,8085225,Counter,28SEP2021:00:00:00.000,No,No,93,Vernon,ICBC - 002,1,Finished,28SEP2021:10:45:18.000,28SEP2021:11:27:29.000,No,No,No,No,No,0.0199102554,0.0199102554,0.0000167361,0.0000167361,0.0088356137,0.0088356137,,,1,1,1,29SEP2021:02:00:12.550,0.0005373611
Front Office,in-person,8083754,Counter,28SEP2021:00:00:00.000,No,Yes,90,Surrey,ID Verification - 010,1,Finished,28SEP2021:09:57:27.000,28SEP2021:09:59:25.000,No,No,No,No,No,0.0013718402,0.0013718402,,,,,,,1,1,1,29SEP2021:02:00:12.550,2.2453705E-6
Front Office,in-person,3027576,,22AUG2019:00:00:00.000,No,No,17,Cranbrook,ICBC - 006,1,Finished,22AUG2019:10:15:16.000,22AUG2019:10:49:32.000,No,No,No,No,No,0.0214784611,0.0214784611,0.0000176852,0.0000176852,0.0016797917,0.0016797917,,,1,1,1,05MAR2021:14:29:53.103,0.0006196528
Back Office,back-office,7573829,Counter,04SEP2021:00:00:00.000,No,Yes,31,Fort St. John,ID Verification - 010,1,Finished,04SEP2021:08:57:41.000,04SEP2021:08:58:17.000,No,No,No,No,No,0.0003698264,0.0003698264,,,,,,,1,1,1,05SEP2021:02:00:13.810,0.0000553588
Front Office,,5261071,,18DEC2020:00:00:00.000,No,Yes,55,Nanaimo,,1,Customer Left (service-creation),18DEC2020:11:16:27.000,18DEC2020:11:16:29.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:31:01.580,0.0000244444
Front Office,in-person,9619630,Counter,27APR2022:00:00:00.000,No,Yes,56,Nelson,ICBC - 003,1,Finished,27APR2022:16:19:55.000,27APR2022:16:32:17.000,No,No,No,No,No,0.0056351041,0.00780022,,,,,,,1,1,1,28APR2022:04:30:12.963,0.0007855092
Front Office,phone,8170114,Counter,07OCT2021:00:00:00.000,No,Yes,97,Williams Lake,ICBC - 002,1,Finished,07OCT2021:11:06:31.000,07OCT2021:11:07:14.000,No,No,No,No,No,0.0003001736,0.0003001736,,,,,,,1,1,1,08OCT2021:02:00:12.743,0.0001987384
Back Office,back-office,1576660,,21MAR2019:00:00:00.000,No,Yes,94,Victoria,SDPR - POC - 003,2,Finished,21MAR2019:14:41:21.000,21MAR2019:15:01:13.000,No,No,No,No,No,0.013804595,0.0139177544,,,,,,,1,1,1,05MAR2021:14:29:36.840,0.0011031944
Front Office,in-person,1095071,,28JAN2019:00:00:00.000,No,Yes,23,Dawson Creek,ICBC - 012,1,Finished,28JAN2019:12:25:10.000,28JAN2019:12:25:39.000,No,No,No,No,No,0.0002510533,0.0002510533,,,,,,,1,1,1,05MAR2021:14:29:32.243,0.0000841667
Front Office,in-person,3742432,Counter,28FEB2020:00:00:00.000,No,Yes,97,Williams Lake,ICBC - 008,1,Finished,28FEB2020:14:45:23.000,28FEB2020:14:50:08.000,No,No,No,No,No,0.0000496875,0.0032615857,,,,,,,1,1,1,05MAR2021:14:30:11.057,0.0000298032
Front Office,,2506311,,18JUN2019:00:00:00.000,No,Yes,75,Quesnel,,1,Customer Left (service-creation),18JUN2019:09:13:18.000,18JUN2019:09:13:31.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:29:45.697,0.0001513657
Front Office,in-person,6857730,Counter,30JUN2021:00:00:00.000,No,Yes,3,Atlin,ICBC - 002,1,Finished,30JUN2021:14:05:52.000,30JUN2021:14:17:16.000,No,No,No,No,No,0.0077892826,0.0077892826,,,,,,,1,1,1,01JUL2021:02:00:16.827,0.000125706
Front Office,in-person,6232433,Counter,26APR2021:00:00:00.000,No,Yes,56,Nelson,PTAX - 004,1,Finished,26APR2021:09:49:46.000,26APR2021:09:55:25.000,No,No,No,No,No,0.0020077778,0.0038496412,,,,,,,1,1,1,27APR2021:02:00:13.997,0.0000741204
Front Office,in-person,8589562,Counter,24NOV2021:00:00:00.000,No,Yes,113,Send Video3,Other - 060,1,Finished,24NOV2021:15:23:57.000,24NOV2021:15:25:10.000,No,No,No,No,No,0.0007730787,0.0007730787,,,,,,,1,1,1,25NOV2021:02:00:14.133,0.0000746991
Back Office,back-office,7067844,Counter,23JUL2021:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,23JUL2021:09:12:03.000,23JUL2021:09:13:32.000,No,No,No,No,No,0.0009876273,0.0009876273,,,,,,,1,1,1,24JUL2021:02:00:12.690,0.0000419329
Front Office,in-person,7829425,Counter,14SEP2021:00:00:00.000,No,No,17,Cranbrook,Other - 055,1,Finished,14SEP2021:09:41:08.000,14SEP2021:09:54:25.000,No,No,No,No,No,0.0013348612,0.0013348612,0.0000904514,0.0000904514,0.007571551,0.007571551,,,1,1,1,15SEP2021:02:00:18.193,0.0002239583
Front Office,in-person,2974139,,08AUG2019:00:00:00.000,Yes,No,42,Kelowna,MSP - 004,1,Inaccurate Time,08AUG2019:14:56:58.000,08AUG2019:15:26:26.000,No,No,No,No,No,,,,,,,0.0120728472,0.0120728472,1,1,1,05MAR2021:14:29:51.760,0.0002236227
Back Office,back-office,4290644,Counter,10JUL2020:00:00:00.000,No,Yes,17,Cranbrook,Back Office - 021,1,Finished,10JUL2020:13:14:08.000,10JUL2020:13:16:05.000,No,No,No,No,No,0.0013271875,0.0013271875,,,,,,,1,1,1,05MAR2021:14:30:24.747,0.0000283565
Back Office,back-office,4068093,Counter,02JUN2020:00:00:00.000,No,Yes,92,Vanderhoof,Back Office - 022,1,Finished,02JUN2020:09:36:03.000,02JUN2020:09:37:03.000,No,No,No,No,No,0.0005962037,0.0005962037,,,,,,,1,1,1,05MAR2021:14:30:19.073,0.0001085764
Front Office,in-person,9246060,Counter,28FEB2022:00:00:00.000,No,No,88,Terrace,RTB - 001,1,Finished,28FEB2022:10:44:16.000,28FEB2022:11:20:27.000,No,No,No,No,No,0.010062824,0.010062824,0.0000155671,0.0000155671,0.0149947107,0.0149947107,,,1,1,1,01MAR2022:02:00:13.300,0.0000539699
Back Office,back-office,4904003,Counter,26OCT2020:00:00:00.000,No,Yes,95,Vancouver,ID Verification - 010,1,Finished,26OCT2020:12:15:06.000,26OCT2020:12:17:16.000,No,No,No,No,No,0.0014566319,0.0014566319,,,,,,,1,1,1,05MAR2021:14:30:42.027,0.0000476968
Front Office,in-person,8530946,Counter,17NOV2021:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,17NOV2021:11:17:50.000,17NOV2021:11:18:27.000,No,No,No,No,No,0.0004185417,0.0004185417,,,,,,,1,1,1,18NOV2021:02:00:12.760,5.3703702E-6
Front Office,in-person,9459135,Counter,01APR2022:00:00:00.000,No,No,93,Vernon,ICBC - 002,1,Finished,01APR2022:13:31:43.000,01APR2022:13:45:10.000,No,No,No,No,No,0.003390243,0.003390243,0.0000101157,0.0000101157,0.0057459143,0.0057459143,,,1,1,1,02APR2022:02:00:23.357,0.0001976273
Back Office,back-office,1541156,,19MAR2019:00:00:00.000,No,Yes,73,Queen Charlotte City,SDPR - POC - 003,1,Finished,19MAR2019:10:01:21.000,19MAR2019:10:03:11.000,No,No,No,No,No,0.0008325579,0.0008325579,,,,,,,1,1,1,05MAR2021:14:29:36.400,0.0004371644
Front Office,,4569331,,31AUG2020:00:00:00.000,No,Yes,25,Duncan,,1,Customer Left (service-creation),31AUG2020:11:18:31.000,31AUG2020:11:18:34.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:30:32.150,0.0000302778
Front Office,in-person,8867649,Counter,04JAN2022:00:00:00.000,No,No,93,Vernon,ICBC - 011,1,Finished,04JAN2022:10:09:42.000,04JAN2022:10:42:53.000,No,No,No,No,No,0.002936794,0.002936794,0.0000580671,0.0000580671,0.0197415631,0.0197415631,,,1,1,1,05JAN2022:02:00:13.810,0.0003030671
Front Office,in-person,7859501,Counter,15SEP2021:00:00:00.000,No,Yes,30,Fernie,ID Verification - 010,1,Finished,15SEP2021:06:17:53.000,15SEP2021:06:21:46.000,No,No,No,No,No,0.0026828125,0.0026828125,,,,,,,1,1,1,16SEP2021:02:00:13.227,3.7037057E-6
Front Office,,2618182,,26JUN2019:00:00:00.000,No,Yes,43,Kitimat,,1,Customer Left (service-creation),26JUN2019:14:18:04.000,26JUN2019:14:18:10.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:29:47.197,0.0000654861
Back Office,in-person,9925873,Counter,14JUN2022:00:00:00.000,No,Yes,114,Send Video4,Back Office - 021,1,Finished,14JUN2022:10:56:54.000,14JUN2022:10:58:37.000,No,No,No,No,No,0.0011814005,0.0011814005,,,,,,,1,1,1,15JUN2022:04:30:16.997,0.0000185069
Back Office,back-office,4051874,Counter,29MAY2020:00:00:00.000,No,Yes,46,Maple Ridge,Back Office - 009,1,Finished,29MAY2020:10:15:47.000,29MAY2020:10:36:46.000,No,No,No,No,No,0.0144648263,0.0144648263,,,,,,,1,1,1,05MAR2021:14:30:18.573,0.0001011458
Front Office,in-person,1336911,,25FEB2019:00:00:00.000,No,Yes,55,Nanaimo,ICBC - 002,1,Finished,25FEB2019:09:43:00.000,25FEB2019:09:50:11.000,No,No,No,No,No,0.0049059144,0.0049059144,,,,,,,1,1,1,05MAR2021:14:29:34.557,0.0000880671
Front Office,in-person,9219768,Counter,23FEB2022:00:00:00.000,No,Yes,33,Fort St. James,ID Verification - 010,1,Finished,23FEB2022:13:34:00.000,23FEB2022:13:34:29.000,No,No,No,No,No,0.0003395255,0.0003395255,,,,,,,1,1,1,24FEB2022:02:00:12.900,3.2870362E-6
Front Office,in-person,9485726,Counter,06APR2022:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,06APR2022:09:20:19.000,06APR2022:09:20:49.000,No,No,No,No,No,0.000342419,0.000342419,,,,,,,1,1,1,07APR2022:02:00:13.247,4.4791677E-6
Front Office,in-person,8520689,Counter,16NOV2021:00:00:00.000,No,Yes,98,Head Office,ID Verification - 010,1,Finished,16NOV2021:13:14:33.000,16NOV2021:13:15:01.000,No,No,No,No,No,0.000324838,0.000324838,,,,,,,1,1,1,17NOV2021:02:00:13.560,
Front Office,in-person,7250121,Counter,18AUG2021:00:00:00.000,No,No,31,Fort St. John,ICBC - 001,1,Finished,18AUG2021:12:43:28.000,18AUG2021:12:43:36.000,No,No,No,No,No,0.0000185648,0.0000185648,0.0000259259,0.0000259259,0.0000485185,0.0000485185,,,1,1,1,19AUG2021:02:00:12.847,4.2361103E-6
Front Office,in-person,3056870,,29AUG2019:00:00:00.000,No,Yes,97,Williams Lake,ICBC - 009,1,Finished,29AUG2019:09:30:16.000,29AUG2019:09:38:19.000,No,No,No,No,No,0.0013749306,0.0055372105,,,,,,,1,1,1,05MAR2021:14:29:53.743,0.0000486574
Front Office,in-person,8252838,Counter,18OCT2021:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,18OCT2021:11:05:48.000,18OCT2021:11:06:52.000,No,No,No,No,No,0.0007363889,0.0007363889,,,,,,,1,1,1,19OCT2021:02:00:11.393,3.1018506E-6
Back Office,back-office,6186589,Counter,20APR2021:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,20APR2021:12:27:11.000,20APR2021:12:27:48.000,No,No,No,No,No,0.0003743634,0.0003743634,,,,,,,1,1,1,21APR2021:02:00:15.223,0.0000487847
Back Office,in-person,8802217,Counter,21DEC2021:00:00:00.000,No,Yes,93,Vernon,Back Office - 020,2,Finished,21DEC2021:14:05:35.000,21DEC2021:14:05:54.000,No,No,No,No,No,0.0002292593,0.0058702431,,0.0000230903,,0.0103308335,,,1,1,1,22DEC2021:02:00:12.907,
Front Office,in-person,3931607,Counter,01MAY2020:00:00:00.000,No,Yes,97,Williams Lake,ICBC - 002,1,Finished,01MAY2020:13:09:10.000,01MAY2020:13:32:09.000,No,No,No,No,No,0.015714433,0.015714433,,,,,,,1,1,1,05MAR2021:14:30:15.683,0.000255787
Front Office,in-person,9825442,Counter,21JUN2022:00:00:00.000,No,No,25,Duncan,ICBC - 002,1,Finished,21JUN2022:09:09:01.000,21JUN2022:09:17:48.000,No,No,No,No,No,0.0030878126,0.0030878126,0.0001717593,0.0001717593,0.0028383334,0.0028383334,,,1,1,1,22JUN2022:04:30:17.570,2.8703721E-6
Back Office,back-office,6281274,Counter,29APR2021:00:00:00.000,No,Yes,88,Terrace,Back Office - 002,1,Finished,29APR2021:15:32:54.000,29APR2021:15:35:00.000,No,No,No,No,No,0.0014223726,0.0014223726,,,,,,,1,1,1,30APR2021:02:00:12.857,0.0000306944
Front Office,in-person,6821294,Counter,06JUL2021:00:00:00.000,No,No,93,Vernon,ICBC - 002,1,Finished,06JUL2021:14:57:52.000,06JUL2021:15:13:53.000,No,No,No,No,No,0.0062380093,0.0062380093,0.0000203356,0.0000203356,0.0048626969,0.0048626969,,,1,1,1,07JUL2021:02:00:13.207,2.638888E-6
Back Office,back-office,3034599,,23AUG2019:00:00:00.000,No,Yes,89,Ucluelet,Back Office - 013,1,Finished,23AUG2019:12:13:37.000,23AUG2019:14:10:37.000,No,No,No,No,No,0.0623013191,0.0623013191,,,,,0.0188107416,0.0188107416,1,1,1,05MAR2021:14:29:53.103,0.0001359491
Back Office,back-office,5632973,Counter,09FEB2021:00:00:00.000,No,Yes,113,Send Video3,Back Office - 021,1,Being Served,09FEB2021:15:18:45.000,09FEB2021:15:18:45.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:31:33.853,0.0000315972
Front Office,in-person,9375938,Counter,19MAR2022:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,19MAR2022:13:11:25.000,19MAR2022:13:12:17.000,No,No,No,No,No,0.0006028241,0.0006028241,,,,,,,1,1,1,20MAR2022:02:00:12.267,3.8888884E-6
Front Office,in-person,7798916,Counter,13SEP2021:00:00:00.000,No,No,17,Cranbrook,Other - 055,1,Finished,13SEP2021:11:01:19.000,13SEP2021:11:14:40.000,No,No,No,No,No,0.0026235648,0.0026235648,0.0000172685,0.0000172685,0.0062880553,0.0062880553,,,1,1,1,15SEP2021:02:00:17.007,0.0003487731
